から,kara,because; since; from,https://jlptsensei.com/learn-japanese-grammar/%e3%81%8b%e3%82%89-kara-meaning/,これからもよろしくお願いします。,From now on; let's have a good relationship
方（かた）,kata,the way of doing something; how to do ~,https://jlptsensei.com/learn-japanese-grammar/%e6%96%b9-%e3%81%8b%e3%81%9f-kata-meaning/,ケーキの作り方を知っていますか？,Do you know how to make a cake?
けど,kedo,but; however; although ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%91%e3%81%a9-kedo-meaning/,金はないけど夢はある。,I don't have money but I have dreams.
けれども,keredo mo,but; however; although ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%91%e3%82%8c%e3%81%a9%e3%82%82-keredo-mo-meaning/,彼は若いけれども経験がある。,Although he is young he has experience.
まだ,mada,still; not yet,https://jlptsensei.com/learn-japanese-grammar/%e3%81%be%e3%81%a0-mada-meaning/,先生はまだ来ていない。,Our teacher still hasn't come.
まだ～ていません,mada ~te imasen,have not yet ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%be%e3%81%a0%ef%bd%9e%e3%81%a6%e3%81%84%e3%81%be%e3%81%9b%e3%82%93-mada-te-imasen-meaning/,バスはまだ来ていません。,The bus still hasn't come.
まで,made,until; as far as; to (an extent); even ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%be%e3%81%a7-made-meaning/,ここからそこまでは遠いですよ。,That's really far from here!
前に（まえに）,mae ni,before; in front of ~,https://jlptsensei.com/learn-japanese-grammar/%e5%89%8d%e3%81%ab-%e3%81%be%e3%81%88%e3%81%ab-mae-ni-meaning/,ドアを開ける前にノックぐらいしてください。,Before opening the door please at least knock first.
ませんか,masen ka,would you; do you want to; shall we ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%be%e3%81%9b%e3%82%93%e3%81%8b-masen-ka-meaning/,うちで映画を見ませんか。,Do you want to watch a movie at my place?
ましょう,mashou,let's ~; shall we ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%be%e3%81%97%e3%82%87%e3%81%86-mashou-meaning/,駅で会いましょう！,Let's meet at the station!
ましょうか,mashouka,shall I ~; used to offer help to the listener,https://jlptsensei.com/learn-japanese-grammar/%e3%81%be%e3%81%97%e3%82%87%e3%81%86%e3%81%8b-mashouka-meaning/,マドを開けましょうか。,Shall I open the window?
も,mo,too; also; as well,https://jlptsensei.com/learn-japanese-grammar/%e3%82%82-mo-particle-meaning/,甘いものも辛いものも好きです。,I like sweets as well as spicy foods.
もう,mou,already; anymore; again; other,https://jlptsensei.com/learn-japanese-grammar/%e3%82%82%e3%81%86-mou-meaning/,もう昼ご飯の時間だ。早く食べましょう！,It's lunch time already; let's hurry up and eat.
な-adjectives,na-adjectives,na-adjectives,https://jlptsensei.com/learn-japanese-grammar/japanese-%e3%81%aa-adjectives-%e3%81%aa%e5%bd%a2%e5%ae%b9%e8%a9%9e-meaning/,その子はげんきだ。,That child is energetic.
なあ,naa,sentence ending particle; confirmation; admiration; etc,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%82-naa-sentence-ending-particle-meaning/,たくさんの人がいるなあ。,Wow; there's a lot of people here.
ないで,naide,without doing ~; to do [B] without doing [A],https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%84%e3%81%a7-naide-meaning/,彼女はカサを持たないで出てしまった。,She left without bringing an umbrella.
ないでください,naide kudasai,please don't do ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%84%e3%81%a7%e3%81%8f%e3%81%a0%e3%81%95%e3%81%84-naide-kudasai-meaning/,このパソコンを使わないでください。,Please don't use this computer.
ないといけない,naito ikenai,must do; have an obligation to do ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%84%e3%81%a8%e3%81%84%e3%81%91%e3%81%aa%e3%81%84-naito-ikenai-meaning/,私は家に帰らないといけない。,I have to go home.
なくてもいい,naku temo ii,don't have to,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%8f%e3%81%a6%e3%82%82%e3%81%84%e3%81%84-naku-temo-ii-meaning/,好きじゃないなら、食べなくてもいいですよ。,If you don't like it you don't need to eat it.
なくちゃ,nakucha,must do; need to; gotta do ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%8f%e3%81%a1%e3%82%83-%e3%83%80%e3%83%a1-nakucha-dame-meaning/,新しい車を買わなくちゃね。,You need to buy a new car..
なくてはいけない,nakute wa ikenai,must do; need to do,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%8f%e3%81%a6%e3%81%af%e3%81%84%e3%81%91%e3%81%aa%e3%81%84-nakute-wa-ikenai-meaning/,日本語をもっと勉強しなくてはいけない。,I really need to study Japanese more.
なくてはならない,nakute wa naranai,must do; need to do ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%8f%e3%81%a6%e3%81%af%e3%81%aa%e3%82%89%e3%81%aa%e3%81%84-nakute-wa-naranai-meaning/,もう１０じだ。ねなくてはならない。,It's already 10 o'clock. I must go to sleep.
なる,naru,to become,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%82%8b-naru-meaning/,大きくなっているね！,You're getting bigger!
んです,ndesu,to explain something; show emphasis,https://jlptsensei.com/learn-japanese-grammar/%e3%82%93%e3%81%a7%e3%81%99-ndesu-%e3%82%93%e3%81%a0-nda-meaning/,何を飲みたいんですか。,What would you like to drink?
ね,ne,isn't it? right? eh?,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ad-ne-particle-meaning/,今日の天気はいいですね。,Today's weather is nice isn't it?
に,ni,destination particle; in; at; on; to,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab-ni-destination-particle-meaning/,あなたは何時にスーパーに行きますか？,What time will you go to the supermarket?
に行く（にいく）,ni iku,go to do ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%97%e3%81%ab%e3%81%84%e3%81%8f-ni-iku-meaning/,日本に勉強しに行くつもりなのです。,I'm planning to go to Japan to study!
にする,ni suru,to decide on,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%99%e3%82%8b-ni-suru-meaning/,飲み物は何にする？,What will you have to drink?
に/へ,ni/e,to (indicates direction / destination),https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab-%e3%81%b8-ni-e-directional-particle-meaning/,どこへ行ったんですか？,Where did you go? / Where were you?
の,no,possessive particle,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae-no-possessive-particle-meaning/,これはだれのカバンですか？,Who's bag is this?
のです,no desu,to explain something; show emphasis,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e3%81%a7%e3%81%99-no-desu-%e3%81%ae%e3%81%a0-noda-meaning/,あなたが悪いのだ。,You are the one at fault.
のが下手（のがへた）,no ga heta,to be bad at doing something,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e3%81%8c%e4%b8%8b%e6%89%8b-%e3%81%ae%e3%81%8c%e3%81%b8%e3%81%9f-no-ga-heta-meaning/,私は人としゃべるのが下手だ。,I'm not good at talking with people.
のが上手（のがじょうず）,no ga jouzu,to be good at,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e3%81%8c%e4%b8%8a%e6%89%8b-no-ga-jouzu-%e3%81%ae%e3%81%8c%e3%81%98%e3%82%87%e3%81%86%e3%81%9a%e3%81%a7%e3%81%99-meaning/,彼は歌うのが上手だ。,He's good at singing.
のが好き（のがすき）,no ga suki,to like doing something,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e3%81%8c%e5%a5%bd%e3%81%8d-no-ga-suki-%e3%81%ae%e3%81%8c%e3%81%99%e3%81%8d%e3%81%a7%e3%81%99-meaning/,妹は料理をするのが好きです。,My younger sister likes to cook.
の中で[A]が一番（のなかで[A]がいちばん）,no naka de [A] ga ichiban,out of this group; [A] is best,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e4%b8%ad%e3%81%a7%e3%81%8c%e4%b8%80%e7%95%aa-%e3%81%ae%e3%81%aa%e3%81%8b%e3%81%a7%e3%81%8c%e3%81%84%e3%81%a1%e3%81%b0%e3%82%93-no-naka-de-ga-ichiban-meaning/,日本の食べ物の中でラーメンが一番好きだ。,Out of all the Japanese food ramen is my favorite.
ので,node,because of; given that; since ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e3%81%a7-node-meaning/,ちょっと寒いので、窓を閉めてもいいですか。,It's a bit cold; so is it OK to close the window?
お / ご,o / go,polite marker; honorific prefix particle,https://jlptsensei.com/learn-japanese-grammar/%e5%be%a1-%e3%81%8a-%e3%81%94-o-go-polite-marker-particle-meaning/,お兄さんと一緒に行った。,I went together with my older brother.
を,o / wo,object marker particle,https://jlptsensei.com/learn-japanese-grammar/%e3%82%92-wo-object-marker-meaning/,今日は朝ごはんを食べませんでした。,Today I didn't eat breakfast.
をください,o kudasai,please give me ~,https://jlptsensei.com/learn-japanese-grammar/%e3%82%92%e3%81%8f%e3%81%a0%e3%81%95%e3%81%84-o-kudasai-meaning/,これをください。,Please give me this.
しかし,shikashi,but; however ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%97%e3%81%8b%e3%81%97-shikashi-meaning/,今日のクラスはむずかしかったです。しかし楽しかったです。,Today's class was difficult. But it was a lot of fun!
それから,sore kara,and; and then; after that; since then,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9d%e3%82%8c%e3%81%8b%e3%82%89-sore-kara-meaning/,あなたは、それからどこにいましたか？,Where were you after that?
そして,soshite,and; and then; thus; and now ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9d%e3%81%97%e3%81%a6-soshite-meaning/,そして私はあなたに出会った。,And then I met you.
すぎる,sugiru,too much,https://jlptsensei.com/learn-japanese-grammar/%e3%81%99%e3%81%8e%e3%82%8b-sugiru-%e9%81%8e%e3%81%8e%e3%82%8b-meaning/,このシャツは大きすぎる。,This shirt is too big.
たことがある,ta koto ga aru,to have done something before,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%81%93%e3%81%a8%e3%81%8c%e3%81%82%e3%82%8b-ta-koto-ga-aru-meaning/,一度だけカラオケをやったことがあります。,I've only tried karaoke once before.
たい,tai,want to do something,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%81%84-tai-meaning/,早く結婚したい。,I want to hurry up and get married.
たり～たり,tari~tari,do such things as A and B,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%82%8a%ef%bd%9e%e3%81%9f%e3%82%8a%e3%81%99%e3%82%8b-tari-tari-suru-meaning/,休みの日は水曜日だったり、日曜日だったりです。,We are closed on Wednesdays and Sundays.
てある,te aru,is/has been done (resulting state),https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%82%e3%82%8b-te-aru-meaning/,ドアがわざと開けてある。,The door has been left intentionally opened.
ている,te iru,ongoing action or current state,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%84%e3%82%8b-te-iru-meaning/,昼ごはんは何を食べているの？,What do you eat for lunch?
てから,te kara,after doing ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%8b%e3%82%89-te-kara-meaning/,買い物をしてから家に帰ります。,I'll come home after I finish shopping.
てください,te kudasai,please do,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%8f%e3%81%a0%e3%81%95%e3%81%84-te-kudasai-meaning/,ちょっと待ってください。,Please wait a moment.
てはいけない,te wa ikenai,must not; may not; cannot,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%e3%81%84%e3%81%91%e3%81%aa%e3%81%84-te-wa-ikenai-meaning/,図書館でうるさくしてはいけない。,We cannot be loud in the library.
てもいいです,temo ii desu,is OK to ~; is alright to ~; may I ~?,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%82%82%e3%81%84%e3%81%84%e3%81%a7%e3%81%99%e3%81%8b-temo-ii-desu-ka-meaning/,うん、行ってもいいですよ！,Sure; go ahead!
と,to,and; with; as; connecting particle,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8-to-particle-meaning/,彼女と仲がいいです。,She and I get along well.
とき,toki,when; at this time,https://jlptsensei.com/learn-japanese-grammar/%e6%99%82-%e3%81%a8%e3%81%8d-toki-meaning/,道を渡るとき、車に気をつけてください。,When crossing the street; be careful with the cars.
とても,totemo,very; awfully; exceedingly​,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%a6%e3%82%82-totemo-meaning/,1月と２月はとても寒いです。,January and February are very cold.
つもり,tsumori,plan to ~; intend to ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%82%82%e3%82%8a-tsumori-meaning/,あなたを傷つけるつもりはなかったんです。,I didn't mean to hurt you.
は,wa - topic marker,topic marker,https://jlptsensei.com/learn-japanese-grammar/%e3%81%af-wa-topic-marker-meaning/,今日は電車で来ました。,Today I came by train.
は〜より・・・です,wa ~yori... desu,[Noun-1] is more ~ than [Noun-2],https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%80%9c%e3%82%88%e3%82%8a-%e3%81%a7%e3%81%99-wa-yori-desu-meaning/,北海道は台湾より大きいです。,Hokkaido is bigger than Taiwan.
はどうですか,wa dou desu ka,how about; how is,https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%81%a9%e3%81%86%e3%81%a7%e3%81%99%e3%81%8b-wa-dou-desu-ka-meaning/,買い物に行くのはどうですか。,What do you say to going shopping?
や,ya,and; or; connecting particle,https://jlptsensei.com/learn-japanese-grammar/%e3%82%84-ya-particle-meaning/,スーパーで肉や野菜を買いました。,I bought some meat and vegetables (and so on) from the supermarket.
よ,yo,you know; emphasis (ending particle),https://jlptsensei.com/learn-japanese-grammar/%e3%82%88-yo-ending-particle-meaning/,元気を出せよ。,Cheer up.
より～ほうが,yori ~hou ga,[2] is more than [1],https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%82%8a%ef%bd%9e%e3%81%ae%e3%81%bb%e3%81%86%e3%81%8c-yori-no-hou-ga-meaning/,昨日より今日の方が暑いです。,It's hotter today than it was yesterday.
